instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange,INECODE
NSE_EQ|INE732C01016,14490,NCLIND,NCL INDUSTRIES LIMITED,214.35,,,0.01,1,EQUITY,,NSE_EQ,INE732C01016
NSE_EQ|INE185H01016,13162,CELEBRITY,CELEBRITY FASHIONS LTD,12.86,,,0.01,1,EQUITY,,NSE_EQ,INE185H01016
NSE_EQ|INE0NHL23019,23036,INDUSINVIT,INDUS INFRA TRUST,114.17,,,0.01,1,EQUITY,,NSE_EQ,INE0NHL23019
NSE_EQ|INE211R01019,10473,POWERMECH,POWER MECH PROJECTS LTD.,3132.9,,,0.1,1,EQUITY,,NSE_EQ,INE211R01019
NSE_EQ|INE761Y01019,7138,ZODIAC,ZODIAC ENERGY LIMITED,449.2,,,0.05,1,EQUITY,,NSE_EQ,INE761Y01019
NSE_EQ|INE483S01020,16249,INFIBEAM,INFIBEAM AVENUES LIMITED,15.38,,,0.01,1,EQUITY,,NSE_EQ,INE483S01020
NSE_EQ|INE131B01039,24225,RELAXO,RELAXO FOOT LTD.,443,,,0.05,1,EQUITY,,NSE_EQ,INE131B01039
NSE_EQ|INE219X07280,3476,797IGT31,SEC RE NCD 7.97% SR.VI,1028.95,,,0.01,1,EQUITY,,NSE_EQ,INE219X07280
NSE_EQ|INF109K012R6,29553,NIFTYIETF,ICICI PRUD NIFTY ETF,275.87,,,0.01,1,EQUITY,,NSE_EQ,INF109K012R6
NSE_EQ|INE0S2G01011,25203,BALAJEE,SHREE TIRUPATI BALAJEE L,50.06,,,0.01,1,EQUITY,,NSE_EQ,INE0S2G01011
NSE_EQ|INE489L01022,13072,IIFLCAPS,IIFL CAPITAL SERVICES LTD,312.2,,,0.05,1,EQUITY,,NSE_EQ,INE489L01022
NSE_EQ|INE093A01041,29666,HEXT,HEXAWARE TECHNOLOGIES LTD,694.45,,,0.05,1,EQUITY,,NSE_EQ,INE093A01041
NSE_EQ|INE423A01024,25,ADANIENT,ADANI ENTERPRISES LIMITED,2350.9,,,0.1,1,EQUITY,,NSE_EQ,INE423A01024
NSE_EQ|INE524B01027,14116,GANDHITUBE,GANDHI SPL. TUBES LTD,779.55,,,0.05,1,EQUITY,,NSE_EQ,INE524B01027
NSE_EQ|INE721A07PA8,12919,931SFL26,SEC RED NCD 9.31% SR.III,1024,,,0.01,1,EQUITY,,NSE_EQ,INE721A07PA8
NSE_EQ|INE083D01012,13441,BALPHARMA,BAL PHARMA LTD.,96.68,,,0.01,1,EQUITY,,NSE_EQ,INE083D01012
NSE_EQ|INE989C01038,18543,DIACABS,DIAMOND POWER INFRA LTD,170.27,,,0.01,1,EQUITY,,NSE_EQ,INE989C01038
NSE_EQ|INE117Z01011,11627,NARMADA,NARMADA AGROBASE LIMITED,20.18,,,0.01,1,EQUITY,,NSE_EQ,INE117Z01011
NSE_EQ|INE721A07PK7,17159,875SFL27,SEC RED NCD 8.75% SR.III,1049,,,0.01,1,EQUITY,,NSE_EQ,INE721A07PK7
NSE_EQ|INE121E01018,17869,JSWENERGY,JSW ENERGY LIMITED,511.65,,,0.05,1,EQUITY,,NSE_EQ,INE121E01018
NSE_EQ|INE855F01042,14064,ASMS,BARTRONICS INDIA LIMITED,13.08,,,0.01,1,EQUITY,,NSE_EQ,INE855F01042
NSE_EQ|INE583R01029,5292,PRITIKAUTO,PRITIKA AUTO INDUS LTD,17.7,,,0.01,1,EQUITY,,NSE_EQ,INE583R01029
NSE_EQ|INE019A01038,11723,JSWSTEEL,JSW STEEL LIMITED,1027.8,,,0.1,1,EQUITY,,NSE_EQ,INE019A01038
NSE_EQ|INE731C01018,9582,KHAITANLTD,KHAITAN (INDIA)LTD.,116.9,,,0.01,1,EQUITY,,NSE_EQ,INE731C01018
NSE_EQ|INE701A01023,11892,VHL,VARDHMAN HOLDINGS LIMITED,3942,,,0.1,1,EQUITY,,NSE_EQ,INE701A01023
NSE_EQ|INE05J901018,757801,IGCL,INDOGULF CROPSCIENCES LTD,110.93,,,0.01,1,EQUITY,,NSE_EQ,INE05J901018
NSE_EQ|INE497D01022,17541,DAMODARIND,DAMODAR INDUSTRIES LTD,36.24,,,0.01,1,EQUITY,,NSE_EQ,INE497D01022
NSE_EQ|INE144Z01023,6943,TARSONS,TARSONS PRODUCTS LIMITED,372.9,,,0.05,1,EQUITY,,NSE_EQ,INE144Z01023
NSE_EQ|INE275D01022,19867,AMNPLST,AMINES & PLASTICIZERS LTD,227.6,,,0.01,1,EQUITY,,NSE_EQ,INE275D01022
NSE_EQ|INE614A01028,4587,RAMCOIND,RAMCO INDUSTRIES LIMITED,283.4,,,0.05,1,EQUITY,,NSE_EQ,INE614A01028
NSE_EQ|INE306N07LM5,21197,865TCAPS27,SERENCD8.65%SR.IIICIII&IV,1098.97,,,0.01,1,EQUITY,,NSE_EQ,INE306N07LM5
NSE_EQ|INE982B01027,19761,ADFFOODS,ADF FOODS LIMITED,234.99,,,0.01,1,EQUITY,,NSE_EQ,INE982B01027
NSE_EQ|INE0IX101010,7358,DATAPATTNS,DATA PATTERNS INDIA LTD,2550.5,,,0.1,1,EQUITY,,NSE_EQ,INE0IX101010
NSE_EQ|INE188B01013,634,IGARASHI,IGARASHI MOTORS INDIA LTD,581.1,,,0.05,1,EQUITY,,NSE_EQ,INE188B01013
NSE_EQ|INE610B01024,4548,GUJRAFFIA,GUJARAT RAFFIA INDUST LTD,38.71,,,0.01,1,EQUITY,,NSE_EQ,INE610B01024
NSE_EQ|INE645W01026,9897,AIRAN,AIRAN LIMITED,26.73,,,0.01,1,EQUITY,,NSE_EQ,INE645W01026
NSE_EQ|INE14LE01019,756843,ABLBL,ADITYA BIRLA LIFES BRAN L,137.94,,,0.01,1,EQUITY,,NSE_EQ,INE14LE01019
NSE_EQ|INE721A07OC7,6149,930SFL28,SEC RED NCD 9.30% SR. II,1050,,,0.01,1,EQUITY,,NSE_EQ,INE721A07OC7
NSE_EQ|INE337A01034,18321,LGBBROSLTD,LG BALAKRISHNAN & BROS,1252.8,,,0.1,1,EQUITY,,NSE_EQ,INE337A01034
NSE_EQ|INE148I07PD1,18814,965SCL25E,SEC RE NCD 9.65% SR I,1070.2,,,0.01,1,EQUITY,,NSE_EQ,INE148I07PD1
NSE_EQ|INE366I01010,8696,VRLLOG,VRL LOGISTICS LIMITED,600.65,,,0.05,1,EQUITY,,NSE_EQ,INE366I01010
NSE_EQ|INE721A07ON4,8625,957ICCL25,SEC RED NCD 9.30% SR. II,1031.6,,,0.01,1,EQUITY,,NSE_EQ,INE721A07ON4
NSE_EQ|INE045B01015,2388,NELCO,NELCO LTD,869.15,,,0.05,1,EQUITY,,NSE_EQ,INE045B01015
NSE_EQ|INE879E01037,25786,KANANIIND,KANANI INDUSTRIES LTD,2,,,0.01,1,EQUITY,,NSE_EQ,INE879E01037
NSE_EQ|INE184H01027,13091,EKC,EVEREST KANTO CYLINDERLTD,126.51,,,0.01,1,EQUITY,,NSE_EQ,INE184H01027
NSE_EQ|INE450U01017,128,ROUTE,ROUTE MOBILE LIMITED,884.35,,,0.05,1,EQUITY,,NSE_EQ,INE450U01017
NSE_EQ|IN0020170067,304,SGBOCT25IV,2.50% GOLDBONDS2025SR-IV,9960,,,0.01,1,EQUITY,,NSE_EQ,IN0020170067
NSE_EQ|IN0020170059,250,SGBOCT25,2.50% GOLDBONDS2025SR-III,9997.72,,,0.01,1,EQUITY,,NSE_EQ,IN0020170059
NSE_EQ|INE151A01013,3721,TATACOMM,TATA COMMUNICATIONS LTD,1667.2,,,0.1,1,EQUITY,,NSE_EQ,INE151A01013
NSE_EQ|INE148I07OP8,17528,948SCL26I,SEC RE NCD 9.48% SR V,540.1,,,0.01,1,EQUITY,,NSE_EQ,INE148I07OP8
NSE_EQ|INE148I07OR4,17515,990SCL26I,SEC RE NCD 9.90% SR IV,639,,,0.01,1,EQUITY,,NSE_EQ,INE148I07OR4
NSE_EQ|INE777F01014,22947,EXICOM,EXICOM TELE SYSTEMS LTD,154.99,,,0.01,1,EQUITY,,NSE_EQ,INE777F01014
NSE_EQ|INE020801028,8163,SPENCERS,SPENCER S RETAIL LIMITED,57.5,,,0.01,1,EQUITY,,NSE_EQ,INE020801028
NSE_EQ|INE0IQ001011,8890,VERANDA,VERANDA LEARNING SOL LTD,232.01,,,0.01,1,EQUITY,,NSE_EQ,INE0IQ001011
NSE_EQ|INE626A01014,3018,SAURASHCEM,SAURASHTRA CEMENT LIMITED,122.43,,,0.01,1,EQUITY,,NSE_EQ,INE626A01014
NSE_EQ|INE259A01022,15141,COLPAL,COLGATE PALMOLIVE LTD.,2258,,,0.1,1,EQUITY,,NSE_EQ,INE259A01022
NSE_EQ|INE0CJD01011,27084,KMEW,KNOWLEDGE MARINE & EN W L,1639.6,,,0.1,1,EQUITY,,NSE_EQ,INE0CJD01011
NSE_EQ|INE148I07PY7,19760,990SCL26,SEC RE NCD 9.90% SR IV,715.3,,,0.01,1,EQUITY,,NSE_EQ,INE148I07PY7
NSE_EQ|INE522F01014,20374,COALINDIA,COAL INDIA LTD,372.5,,,0.05,1,EQUITY,,NSE_EQ,INE522F01014
NSE_EQ|INE382Z01011,5475,GRSE,GARDEN REACH SHIP&ENG LTD,2580.7,,,0.1,1,EQUITY,,NSE_EQ,INE382Z01011
NSE_EQ|INE296A01032,317,BAJFINANCE,BAJAJ FINANCE LIMITED,875.6,,,0.05,1,EQUITY,,NSE_EQ,INE296A01032
NSE_EQ|INE095N01031,31415,NBCC,NBCC (INDIA) LIMITED,107.26,,,0.01,1,EQUITY,,NSE_EQ,INE095N01031
NSE_EQ|INE809I01019,15278,ONMOBILE,ONMOBILE GLOBAL LTD.,54.12,,,0.01,1,EQUITY,,NSE_EQ,INE809I01019
NSE_EQ|INE07Y701011,18457,POWERINDIA,HITACHI ENERGY INDIA LTD,20550,,,5,1,EQUITY,,NSE_EQ,INE07Y701011
NSE_EQ|INE01JE01028,1334,MARINE,MARINE ELECTRICAL (I) LTD,176.66,,,0.01,1,EQUITY,,NSE_EQ,INE01JE01028
NSE_EQ|INE765G01017,21770,ICICIGI,ICICI LOMBARD GIC LIMITED,1867.3,,,0.1,1,EQUITY,,NSE_EQ,INE765G01017
NSE_EQ|INE721A07NU1,498,903SFL28,SEC RED NCD 9.03% SR. II,1030,,,0.01,1,EQUITY,,NSE_EQ,INE721A07NU1
NSE_EQ|INE066F01020,2303,HAL,HINDUSTAN AERONAUTICS LTD,4438.7,,,0.1,1,EQUITY,,NSE_EQ,INE066F01020
NSE_EQ|INE257A01026,438,BHEL,BHEL,231.6,,,0.01,1,EQUITY,,NSE_EQ,INE257A01026
NSE_EQ|INE454P01035,28714,TRANSRAILL,TRANSRAIL LIGHTING LTD,705.85,,,0.05,1,EQUITY,,NSE_EQ,INE454P01035
NSE_EQ|INE721A07NX5,1001,94SFL28,SEC RED NCD 9.40% SR. V,1033,,,0.01,1,EQUITY,,NSE_EQ,INE721A07NX5
NSE_EQ|INE148I08256,18636,915SCL26,UNS RED NCD 9.15% SR.IX,1049.45,,,0.01,1,EQUITY,,NSE_EQ,INE148I08256
NSE_EQ|INE869Y01010,3280,TEMBO,TEMBO GLOBAL IND LTD,500,,,0.05,1,EQUITY,,NSE_EQ,INE869Y01010
NSE_EQ|INE002A01018,2885,RELIANCE,RELIANCE INDUSTRIES LTD,1393.7,,,0.1,1,EQUITY,,NSE_EQ,INE002A01018
NSE_EQ|INE663A01033,9617,SPLPETRO,SUPREME PETROCHEM LIMITED,830,,,0.05,1,EQUITY,,NSE_EQ,INE663A01033
NSE_EQ|INE00LM01029,8806,SONAMLTD,SONAM LIMITED,46.09,,,0.01,1,EQUITY,,NSE_EQ,INE00LM01029
NSE_EQ|INE542C01019,2439,NKIND,NK INDUSTRIES LTD,62.84,,,0.01,1,EQUITY,,NSE_EQ,INE542C01019
NSE_EQ|INE750A01020,2493,ORIENTHOT,ORIENT HOTELS LTD,142.31,,,0.01,1,EQUITY,,NSE_EQ,INE750A01020
NSE_EQ|INE532F01054,15119,EDELWEISS,EDELWEISS FIN SERV LTD,98.82,,,0.01,1,EQUITY,,NSE_EQ,INE532F01054
NSE_EQ|INE0HR601026,29098,DDEVPLSTIK,DDEV PLASTIKS IND LTD,294.1,,,0.05,1,EQUITY,,NSE_EQ,INE0HR601026
NSE_EQ|INE148I07QX7,20116,1003SCL30A,SEC RE NCD 10.03% SR X,860,,,0.01,1,EQUITY,,NSE_EQ,INE148I07QX7
NSE_EQ|INE250K01012,17851,DLINKINDIA,D-LINK INDIA LTD,509.85,,,0.05,1,EQUITY,,NSE_EQ,INE250K01012
NSE_EQ|INE415D01024,30247,BHARATSE,BHARAT SEATS LIMITED,111.06,,,0.01,1,EQUITY,,NSE_EQ,INE415D01024
NSE_EQ|INE317F01035,15409,NESCO,NESCO LTD.,1343.7,,,0.1,1,EQUITY,,NSE_EQ,INE317F01035
NSE_EQ|INE189I01024,14761,NELCAST,NELCAST LIMITED,168.98,,,0.01,1,EQUITY,,NSE_EQ,INE189I01024
NSE_EQ|INE505C01016,13941,PRAENG,PRAJAY ENG. SYN. LTD.,18.57,,,0.01,1,EQUITY,,NSE_EQ,INE505C01016
NSE_EQ|INE917M01012,18086,DBL,DILIP BUILDCON LIMITED,458.75,,,0.05,1,EQUITY,,NSE_EQ,INE917M01012
NSE_EQ|INE462A01022,17927,BAYERCROP,BAYER CROPSCIENCE LTD,6254.5,,,0.5,1,EQUITY,,NSE_EQ,INE462A01022
NSE_EQ|INE961O01016,9408,RAINBOW,RAINBOW CHILDRENS MED LTD,1526.6,,,0.1,1,EQUITY,,NSE_EQ,INE961O01016
NSE_EQ|INE035D01020,3021,SOTL,SAVITA OIL TECHNOLO. LTD,400.9,,,0.05,1,EQUITY,,NSE_EQ,INE035D01020
NSE_EQ|INE203G01027,11262,IGL,INDRAPRASTHA GAS LTD,201.54,,,0.01,1,EQUITY,,NSE_EQ,INE203G01027
NSE_EQ|INE485A01015,619,CENTENKA,CENTURY ENKA LTD,490.9,,,0.05,1,EQUITY,,NSE_EQ,INE485A01015
NSE_EQ|INE189B01011,19,STYRENIX,STYRENIX PERFORMANCE LTD,2843.9,,,0.1,1,EQUITY,,NSE_EQ,INE189B01011
NSE_EQ|INE834I01025,425,KHADIM,KHADIM INDIA LIMITED,267.05,,,0.05,1,EQUITY,,NSE_EQ,INE834I01025
NSE_EQ|INE284A01012,955,ESABINDIA,ESAB INDIA LTD,5264.5,,,0.5,1,EQUITY,,NSE_EQ,INE284A01012
NSE_EQ|INE619B01017,1164,NEWGEN,NEWGEN SOFTWARE TECH LTD,818.15,,,0.05,1,EQUITY,,NSE_EQ,INE619B01017
NSE_EQ|INE109A01011,3048,SCI,SHIPPING CORP OF INDIA LT,210.6,,,0.01,1,EQUITY,,NSE_EQ,INE109A01011
NSE_EQ|INE619I01012,20910,A2ZINFRA,A2Z INFRA ENGINEERING LTD,20.87,,,0.01,1,EQUITY,,NSE_EQ,INE619I01012
NSE_EQ|INE330T01021,20854,HAPPYFORGE,HAPPY FORGINGS LIMITED,940.85,,,0.05,1,EQUITY,,NSE_EQ,INE330T01021
NSE_EQ|INE106I01010,25878,ANKITMETAL,ANKIT MET & POW LTD,1.95,,,0.01,1,EQUITY,,NSE_EQ,INE106I01010
NSE_EQ|INE273D01019,13775,AARVEEDEN,AARVEE DEN. & EXP. LTD,166.03,,,0.01,1,EQUITY,,NSE_EQ,INE273D01019
NSE_EQ|INE552D01024,10238,CONFIPET,CONFIDENCE PETRO IND LTD.,50.8,,,0.01,1,EQUITY,,NSE_EQ,INE552D01024
NSE_EQ|INE01C001026,17145,AARTECH,AARTECH SOLONICS LIMITED,66.11,,,0.01,1,EQUITY,,NSE_EQ,INE01C001026
NSE_EQ|INE613A01020,2816,RALLIS,RALLIS INDIA LTD,367.15,,,0.05,1,EQUITY,,NSE_EQ,INE613A01020
NSE_EQ|INE801L01010,6068,AIROLAM,AIRO LAM LIMITED,109.33,,,0.01,1,EQUITY,,NSE_EQ,INE801L01010
NSE_EQ|INE231C01019,9054,SHREYANIND,SHREYANS INDUSTRIES LTD,229.89,,,0.01,1,EQUITY,,NSE_EQ,INE231C01019
NSE_EQ|INE840Y01029,9940,ONEPOINT,ONE POINT ONE SOL LTD,49.03,,,0.01,1,EQUITY,,NSE_EQ,INE840Y01029
NSE_EQ|INE283H01019,13182,ROHLTD,ROYAL ORCHID HOTELS LTD,390.6,,,0.05,1,EQUITY,,NSE_EQ,INE283H01019
NSE_EQ|INF579M01BB5,30105,GOLD360,360ONEAMC - GOLD360,96.75,,,0.05,1,EQUITY,,NSE_EQ,INF579M01BB5
NSE_EQ|INF579M01BC3,756150,SILVER360,360ONEAMC - SILVER360,108.83,,,0.01,1,EQUITY,,NSE_EQ,INF579M01BC3
NSE_EQ|INE284H01025,28662,DAMCAPITAL,DAM CAPITAL ADVISORS LTD,217.01,,,0.01,1,EQUITY,,NSE_EQ,INE284H01025
NSE_EQ|IN0020170125,623,SGBDEC25,2.50%GOLDBONDS 2025 SR-X,9853.16,,,0.01,1,EQUITY,,NSE_EQ,IN0020170125
NSE_EQ|IN0020170117,540,SGBNOV25IX,2.50%GOLDBONDS 2025SR-IX,9900,,,0.01,1,EQUITY,,NSE_EQ,IN0020170117
NSE_EQ|INE148I07RN6,20995,990SCL26B,SEC RE NCD 9.9% SR IV,1005.2,,,0.01,1,EQUITY,,NSE_EQ,INE148I07RN6
NSE_EQ|INE193B01039,10285,AYMSYNTEX,AYM SYNTEX LIMITED,204.04,,,0.01,1,EQUITY,,NSE_EQ,INE193B01039
NSE_EQ|INE183A01024,1041,FINPIPE,FINOLEX INDUSTRIES LTD,200.72,,,0.01,1,EQUITY,,NSE_EQ,INE183A01024
NSE_EQ|IN0020170141,795,SGBDEC2512,2.50%GOLDBONDS2025 SR-XII,9999,,,0.01,1,EQUITY,,NSE_EQ,IN0020170141
NSE_EQ|INE148I07RK2,20984,SCLZC25F,SEC RE NCD SR III,1148.5,,,0.01,1,EQUITY,,NSE_EQ,INE148I07RK2
NSE_EQ|INE0RB801010,28888,SENORES,SENORES PHARMACEUTICALS L,665.35,,,0.05,1,EQUITY,,NSE_EQ,INE0RB801010
NSE_EQ|IN0020170158,862,SGBDEC2513,2.50%GOLDBONDS2025SR-XIII,9999,,,0.01,1,EQUITY,,NSE_EQ,IN0020170158
NSE_EQ|INE306N08292,21225,910TCAP28,UNSERENCD9.1%SRIIICIII&IV,1137.95,,,0.01,1,EQUITY,,NSE_EQ,INE306N08292
NSE_EQ|INE209A01019,1663,SUNDROP,SUNDROP BRANDS LIMITED,815.05,,,0.05,1,EQUITY,,NSE_EQ,INE209A01019
NSE_EQ|INE113A01013,1174,GNFC,GUJ NAR VAL FER & CHEM L,535.05,,,0.05,1,EQUITY,,NSE_EQ,INE113A01013
NSE_EQ|INE0TO701015,28687,MAMATA,MAMATA MACHINERY LIMITED,485.8,,,0.05,1,EQUITY,,NSE_EQ,INE0TO701015
NSE_EQ|INE289B01019,1139,GICHSGFIN,GIC HOUSING FINANCE LTD,188.24,,,0.01,1,EQUITY,,NSE_EQ,INE289B01019
NSE_EQ|INE467B01029,11536,TCS,TATA CONSULTANCY SERV LT,3003,,,0.1,1,EQUITY,,NSE_EQ,INE467B01029
NSE_EQ|INE201A01024,13796,MANALIPETC,MANALI PETROCHEMICALS LT,66.07,,,0.01,1,EQUITY,,NSE_EQ,INE201A01024
NSE_EQ|INE864X01013,16900,DPWIRES,D P WIRES LIMITED,220.01,,,0.01,1,EQUITY,,NSE_EQ,INE864X01013
NSE_EQ|INE774D01024,13285,M&MFIN,M&M FIN. SERVICES LTD,258.5,,,0.05,1,EQUITY,,NSE_EQ,INE774D01024
NSE_EQ|INE737D01021,3316,MODISONLTD,MODISON LIMITED,167.13,,,0.01,1,EQUITY,,NSE_EQ,INE737D01021
NSE_EQ|INE148I07TK8,23964,1050SCL31,SEC RE NCD 10.5% SR IX,900.3,,,0.01,1,EQUITY,,NSE_EQ,INE148I07TK8
NSE_EQ|INE148I07TL6,23948,948SCL27A,SEC RE NCD 9.48% SR V,955,,,0.01,1,EQUITY,,NSE_EQ,INE148I07TL6
NSE_EQ|INE573A01042,14435,JKTYRE,JK TYRE & INDUSTRIES LTD,329.4,,,0.05,1,EQUITY,,NSE_EQ,INE573A01042
NSE_EQ|INE227J01012,758558,KALPATARU,KALPATARU LIMITED,377.35,,,0.05,1,EQUITY,,NSE_EQ,INE227J01012
NSE_EQ|INE206F01022,23553,AIIL,AUTHUM INVEST & INFRA LTD,2756.3,,,0.1,1,EQUITY,,NSE_EQ,INE206F01022
NSE_EQ|INE912L01015,25496,ONELIFECAP,ONELIFE CAP ADVISORS LTD,13.41,,,0.01,1,EQUITY,,NSE_EQ,INE912L01015
NSE_EQ|INE227C01017,13844,MMFL,MM FORGINGS LTD,336.15,,,0.05,1,EQUITY,,NSE_EQ,INE227C01017
NSE_EQ|INE148I07SN4,23307,971SCL29,SEC RE NCD 9.71% SR VIII,970,,,0.01,1,EQUITY,,NSE_EQ,INE148I07SN4
NSE_EQ|INE850E01012,7902,LFIC,LAKSHMI FIN IND CORP LTD,207.35,,,0.01,1,EQUITY,,NSE_EQ,INE850E01012
NSE_EQ|INE451D01029,18962,RAJRATAN,RAJRATAN GLOBAL WIRE LTD,379.7,,,0.05,1,EQUITY,,NSE_EQ,INE451D01029
NSE_EQ|INE03JI01017,10358,DGCONTENT,DIGICONTENT LIMITED,37.18,,,0.01,1,EQUITY,,NSE_EQ,INE03JI01017
NSE_EQ|INE985A01022,23480,SINCLAIR,SINCLAIRS HOTELS LIMITED,99.99,,,0.01,1,EQUITY,,NSE_EQ,INE985A01022
NSE_EQ|INE308E01029,5020,SVPGLOB,SVP GLOBAL TEXTILES LTD,3.67,,,0.01,1,EQUITY,,NSE_EQ,INE308E01029
NSE_EQ|INE0RYC01010,29204,STALLION,STALLION IND FLUOROCHEM L,131.33,,,0.01,1,EQUITY,,NSE_EQ,INE0RYC01010
NSE_EQ|INE436A01026,19677,ANSALAPI,ANSAL PROP & INFRA LTD,5.17,,,0.01,1,EQUITY,,NSE_EQ,INE436A01026
NSE_EQ|INE155Z01011,22349,MACPOWER,MACPOWER CNC MACHINES LTD,1041,,,0.1,1,EQUITY,,NSE_EQ,INE155Z01011
NSE_EQ|INE148I07UG4,25544,SCL25924A,SEC RE NCD SR III,1056.8,,,0.01,1,EQUITY,,NSE_EQ,INE148I07UG4
NSE_EQ|INE806T01020,6718,SAPPHIRE,SAPPHIRE FOODS INDIA LTD,319.65,,,0.05,1,EQUITY,,NSE_EQ,INE806T01020
NSE_EQ|INE948A01012,5428,TRIGYN,TRIGYN TECHNOLOGIES LTD,82.3,,,0.01,1,EQUITY,,NSE_EQ,INE948A01012
NSE_EQ|INE473A01011,1627,LINDEINDIA,LINDE INDIA LIMITED,6575,,,0.5,1,EQUITY,,NSE_EQ,INE473A01011
NSE_EQ|INE689W01016,16045,PRINCEPIPE,PRINCE PIPES FITTINGS LTD,336.1,,,0.05,1,EQUITY,,NSE_EQ,INE689W01016
NSE_EQ|INE756I01012,757772,HDBFS,HDB FINANCIAL SERVICES L,748.35,,,0.05,1,EQUITY,,NSE_EQ,INE756I01012
NSE_EQ|INE02L001032,24014,BOROSCI,BOROSIL SCIENTIFIC LTD,158.57,,,0.01,1,EQUITY,,NSE_EQ,INE02L001032
NSE_EQ|INE414D01027,6164,BHAGCHEM,BHAGIRADHA CHEM & INDS L,303.2,,,0.05,1,EQUITY,,NSE_EQ,INE414D01027
NSE_EQ|INE016M01021,641,DNAMEDIA,DILIGENT MEDIA CORP LTD.,4.42,,,0.01,1,EQUITY,,NSE_EQ,INE016M01021
NSE_EQ|INE295A01018,6017,EVERESTIND,EVEREST INDUSTRIES LTD,540.9,,,0.05,1,EQUITY,,NSE_EQ,INE295A01018
NSE_EQ|INE806C01018,9802,TIL,TIL LTD,334.55,,,0.05,1,EQUITY,,NSE_EQ,INE806C01018
NSE_EQ|INE790G01031,17756,SHILPAMED,SHILPA MEDICARE LTD,857.25,,,0.05,1,EQUITY,,NSE_EQ,INE790G01031
NSE_EQ|INE153T01027,17279,BLS,BLS INTL SERVS LTD,379.65,,,0.05,1,EQUITY,,NSE_EQ,INE153T01027
NSE_EQ|IN9139R01028,756833,FUSIONPP,FUSION RS.5 PPD UP,96,,,0.01,1,EQUITY,,NSE_EQ,IN9139R01028
NSE_EQ|INE424H01027,13404,SUNTV,SUN TV NETWORK LIMITED,560.95,,,0.05,1,EQUITY,,NSE_EQ,INE424H01027
NSE_EQ|INE536A01023,13560,GRINDWELL,GRINDWELL NORTON LIMITED,1527.3,,,0.1,1,EQUITY,,NSE_EQ,INE536A01023
NSE_EQ|INE258A01016,395,BEML,BEML LIMITED,3844.9,,,0.1,1,EQUITY,,NSE_EQ,INE258A01016
NSE_EQ|INE255Z01019,8937,E2E,E2E NETWORKS LIMITED,2065.8,,,0.1,1,EQUITY,,NSE_EQ,INE255Z01019
NSE_EQ|INE759A01021,2124,MASTEK,MASTEK LTD,2447.1,,,0.1,1,EQUITY,,NSE_EQ,INE759A01021
NSE_EQ|INE0H7R07025,11665,79NHIT40,SEC RE NCD 7.90% STRPP B,320,,,0.01,1,EQUITY,,NSE_EQ,INE0H7R07025
NSE_EQ|INE0H7R07033,11669,79NHIT47,SEC RE NCD 7.90% STRPP C,425.1,,,0.01,1,EQUITY,,NSE_EQ,INE0H7R07033
NSE_EQ|INE871K01015,19211,HMVL,HINDUSTAN MEDIA VENT LTD,88.92,,,0.01,1,EQUITY,,NSE_EQ,INE871K01015
NSE_EQ|INE0H7R07017,11658,79NHIT35,SEC RE NCD 7.90% STRPP A,313.95,,,0.01,1,EQUITY,,NSE_EQ,INE0H7R07017
NSE_EQ|INE805C01028,1841,KCP,KCP LTD,202.16,,,0.01,1,EQUITY,,NSE_EQ,INE805C01028
NSE_EQ|INE896L01010,3088,INDOSTAR,INDOSTAR CAPITAL FIN LTD,281.25,,,0.05,1,EQUITY,,NSE_EQ,INE896L01010
NSE_EQ|INE006Z01016,2814,ARVEE,ARVEE LABORATORIES I LTD,169,,,0.01,1,EQUITY,,NSE_EQ,INE006Z01016
NSE_EQ|INE148I07VO6,28925,1015SCL29T,SCL 10.15% 2029 SR VII,1015,,,0.01,1,EQUITY,,NSE_EQ,INE148I07VO6
NSE_EQ|INE910C01018,11369,TTKHLTCARE,TTK HEALTHCARE LIMITED,1258.2,,,0.1,1,EQUITY,,NSE_EQ,INE910C01018
NSE_EQ|INE0ONG01011,27176,NTPCGREEN,NTPC GREEN ENERGY LIMITED,104.53,,,0.01,1,EQUITY,,NSE_EQ,INE0ONG01011
NSE_EQ|INE123C01018,3396,TAINWALCHM,TAINWALA CHEMICAL AND PLA,232.15,,,0.01,1,EQUITY,,NSE_EQ,INE123C01018
NSE_EQ|INE244O01017,13057,UNIPARTS,UNIPARTS INDIA LIMITED,348.8,,,0.05,1,EQUITY,,NSE_EQ,INE244O01017
NSE_EQ|INE842C01021,25897,MINDACORP,MINDA CORPORATION LTD,490.2,,,0.05,1,EQUITY,,NSE_EQ,INE842C01021
NSE_EQ|INE246F01010,13197,GSPL,GUJARAT STATE PETRO LTD,308.9,,,0.05,1,EQUITY,,NSE_EQ,INE246F01010
NSE_EQ|INE148I07UV3,25575,1025SCL34B,SEC RE NCD 10.25% SR XII,1000,,,0.01,1,EQUITY,,NSE_EQ,INE148I07UV3
NSE_EQ|INE836B01017,10453,SATIN,SATIN CREDIT NET LTD,145.06,,,0.01,1,EQUITY,,NSE_EQ,INE836B01017
NSE_EQ|INE495C01010,4184,SANGAMIND,SANGAM (INDIA) LTD,416.55,,,0.05,1,EQUITY,,NSE_EQ,INE495C01010
